movieId,movieTitle,movieRelease,revenue,audience,screen,screening ,movieNation,movieGrade,movieGenre,movieDirector,movieActors,movieTitleEng,movieScore,peopleVoted,moviePoster,movieStills,movieRuntime,moviePlot
283,아버지의 마음,2023-07-20,"330,119,906","33,407",85,999,한국,전체관람가,다큐멘터리,김상철,신애라,The Father’s Heart,9.45,11,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230704_278%2F1688460395408IjDrd_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_71%2F1687914560287AMNX1_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_300%2F16879145787849IjYq_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_21%2F1687914592063EMmhY_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_247%2F1687914605889OOAPS_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_273%2F1687914622377mqV0y_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_238%2F1687914636369UHa6h_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_289%2F1687914649808U8rmw_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230628_117%2F1687914664719HdbY2_JPEG%2Fmovie_image.jpg,99,"행복하지 않다고 말하는 시대에 살고 있는 우리는 행복한 삶을 추구한다. 하지만 자신의 노력으로 더 나은 미래를 만들 수 없다고 느낄 때, 행복을 박탈당하게 된다. 늪에서 헤어 나오지 못하는 이들을 향해 마음을 주는 사람들. 절망의 늪에서 펼쳐지는 기적의 이야기 71년 전, 굶주림과 추위 속에서 죽어가는 한국전쟁고아를 아버지의 마음으로 바라보며 눈물 훔치던 이가 있었는데 에버렛 스완슨(Everett Swanson, 1913-1965)이었다. 그가 한국전쟁고아를 향한 연민으로 시작하게 된 컴패션 Compassion은 한국인 고아 캐시를 비롯해 10만 명 이상의 한국 어린이에게 기적을 선물했다. 또한 그가 품었던 아버지 마음은 전 세계 아이들을 향해 흘러갔다. 1994년 아버지를 잃은 르완다 소년 메소드와 2020년, 아들을 잃은 한국 아버지 황태환의 이야기 한 사람의 힘으로 세상을 바꾸고 선한 영향력을 끼치는 사랑의 릴레이 그것은 주는 사람, 받는 사람이 함께 성장하는 희망과 감동의 이야기다. 자, 그렇다면 이제부터 우리는 무엇을 해야 할까?"
284,극장판 파워 디지몬 더 비기닝,2023-11-29,"322,378,200","33,280",197,"2,787",일본,12세이상관람가,애니메이션,타구치 토모히사,"카타야마 후쿠쥬로,오가타 메구미,에노키 준야",Digimon Adventure 02: The Beginning,5.20,40,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231130_34%2F1701310445894SL4AX_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_113%2F16983969750116Rlms_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_159%2F1698396987873OYF2T_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_74%2F1698396999251eEOTa_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_149%2F1698397011137VJQdO_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_120%2F1698397022259tjGmy_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_169%2F1698397033563v5XEE_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_6%2F16983970459179TqSO_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20231027_65%2F1698397056613cSX6M_JPEG%2Fmovie_image.jpg,80,"모험의 날로부터 10년이 지난 2012년. 선택받은 아이들과 파트너 디지몬은 변함없는 우정을 지켜왔다. 그러던 어느 날, 도쿄 상공에 나타난 디지몬 알이 전 세계로 메시지를 보낸다. “모두에게 친구를, 세상 모든 사람에게 디지몬을” 전 세계가 주목하는 가운데, ‘산해’와 친구들 앞에 자신이 최초의 선택받은 아이라고 주장하는 ‘루이’가 나타나는데… 선택받은 아이의 탄생의 비밀에는 어린 시절 ‘루이’의 단 하나의 소원이 숨겨져 있었다. 과거와 현재, 그리고 모든 것이 연결될 때, 디지몬 사상 최대의 위기가 찾아온다! 지금, 어른이 된 선택받은 아이들의 새로운 모험의 문이 열린다!"
285,스파이더맨: 노 웨이 홈 '펀버전',2022-10-05,"363,383,731","33,071",347,"5,115",미국,12세이상관람가,"액션,어드벤처,SF",존 왓츠,"톰 홀랜드,젠데이아 콜먼,베네딕트 컴버배치,제이콥 배덜런,존 파브로,마리사 토메이",Spider-Man: No Way Home - The More Fun Stuff Version,8.88,144,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220929_270%2F1664436536710yKiCF_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_216%2F1663206786202OD7zn_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_54%2F1663206800315M1m4E_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_215%2F1663206812222HI5hC_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_144%2F1663206824369hzTwU_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_33%2F1663206834452UQTxX_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_144%2F1663206844590ANxGR_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_109%2F1663206856688qvoxy_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220915_99%2F1663206871406QlOKi_JPEG%2Fmovie_image.jpg,156,‘미스테리오’의 계략으로 세상에 정체가 탄로난 스파이더맨 ‘피터 파커’는 하루 아침에 평범한 일상을 잃게 된다. 문제를 해결하기 위해 ‘닥터 스트레인지’를 찾아가 도움을 청하지만 뜻하지 않게 멀티버스가 열리면서 각기 다른 차원의 불청객들이 나타난다. ‘닥터 옥토퍼스’를 비롯해 스파이더맨에게 깊은 원한을 가진 숙적들의 강력한 공격에 ‘피터 파커’는 사상 최악의 위기를 맞게 되는데…
286,썸머 필름을 타고!,2022-07-20,"312,069,026","33,011",65,"2,408",일본,전체관람가,기타,마츠모토 소우시,"이토 마리카,카네코 다이치,카와이 유미,이노리 키라라",It's a Summer Film,7.61,396,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220627_271%2F1656311564441PQ0Jn_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_207%2F1655257077197uVJTQ_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_239%2F1655257154808tpfkq_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_92%2F16552572125633FpT8_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_68%2F1655257238432j2nvh_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_237%2F1655257260777alu3H_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_237%2F1655257307056aVGbU_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_41%2F16552573225662hLOG_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20220615_98%2F1655257338407PolKF_JPEG%2Fmovie_image.jpg,98,"시대극 찐팬으로 영화 감독을 꿈꾸는 고교생 ‘맨발’. 영화 동아리에서 자신이 기획한 <무사의 청춘>이 탈락되자 직접 영화를 만들기 위해 절친 ‘킥보드’, ‘블루 하와이’와 드림팀을 결성한다. 우연히 극장에서 만난 미래에서 온 의문의 소년 ‘린타로’를 주인공으로 전격 캐스팅한 ‘맨발’은 꿈에 그리던 촬영을 시작하지만 예상치 못한 문제가 터지는데… 영화도, 꿈도, 사랑도 Ready Action! 최고의 청춘+로맨스x시대극÷SF 걸작이 온다!"
287,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,2023-10-19,"275,406,465","32,824",78,"1,731",일본,전체관람가,애니메이션,니시키오리 히로시,"오노 켄쇼,하타노 와타루,호시 소이치로",,,,,,,
288,네가 떨어뜨린 푸른 하늘,2023-02-08,"308,030,509","32,116",449,"5,370",일본,12세이상관람가,"멜로/로맨스,SF",사이토 유키,"후쿠모토 리코,이타가키 미즈키",The Blue Skies at Your Feet,5.98,45,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230202_244%2F1675305013428HzWd0_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230104_121%2F1672796457185wdO44_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230104_207%2F1672796481911RpDxe_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230104_290%2F1672796505297uYNJp_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230104_278%2F1672796522898mYrIr_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230111_281%2F1673428002713MrJcX_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230111_36%2F1673428035206y0vAY_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230111_48%2F1673428058088acFq8_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230111_259%2F1673428088669x4tRT_JPEG%2Fmovie_image.jpg,93,"푸른 하늘 아래 매월 1일마다 영화를 보기로 약속한 ‘미유’와 ‘슈야’. 하지만 ‘슈야’의 변심에 약속은 깨지고 만다. 충격에 빠진 ‘미유’ 앞에 다시 나타난 ‘슈야’, 그 순간, 트럭이 돌진하고 ‘슈야’는 ‘미유’를 감싼 채 교통사고를 당한다. “딱 하루만 시간을 돌려주세요!” 눈을 뜬 ‘미유’ 어제와 같은 하루가 반복된다는 사실을 깨닫는데… ‘슈야’를 구할 수 있는 마지막 기회! 미래를 바꿔야 한다!"
289,더 메뉴,2022-12-07,"329,386,200","32,109",177,"3,951",미국,15세이상관람가,스릴러,마크 미로드,"랄프 파인즈,안야 테일러 조이,니콜라스 홀트,자넷 맥티어,주디스 라이트,존 레귀자모",THE MENU,7.72,215,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221109_87%2F1667971381489ChHIL_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_288%2F16678916016478vu4Q_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_253%2F1667891636619e2cvA_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_254%2F1667891660339EHnGr_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_77%2F1667891687560nkxCY_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_46%2F16678917069552oqXv_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_194%2F1667891735462ORbjg_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_62%2F1667891756376Mxdlg_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20221108_18%2F1667891774156b8GTp_JPEG%2Fmovie_image.jpg,107,"외딴 섬에 위치한 고급 레스토랑 디너 180만원, 단 12명에만 주어지는 특별한 초대에 참석하게 된 커플, ‘타일러’와 ‘마고’. 셰프 ‘슬로윅’의 예술의 경지에 이른 요리에 '타일러'는 환호하지만, '마고'는 무언가 심상치 않음을 느낀다. 코스 요리가 하나씩 나올 때마다 셰프가 설계한 완벽한 계획 아래 기이한 일들이 펼쳐지는데… 그들이 이곳에 초대받은 이유는 무엇일까? 숨겨졌던 위험한 비밀이 밝혀진다"
290,비투비 타임 : 비투게더 더 무비,2023-11-15,"628,174,500","31,412",32,616,한국,전체관람가,"공연,다큐멘터리",,,,,,,,,
291,어나더 라운드,2022-01-19,"292,705,194","36,753",175,"2,974",기타,15세이상관람가,"코미디,드라마",토마스 빈터베르그,"매즈 미켈슨,토마스 보 라센",Another Round,8.13,282,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211206_150%2F16387666051172FwVj_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_295%2F1637817538156TBKUw_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_15%2F1637817564971ySSNR_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_20%2F1637817583794UDmA7_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_189%2F1637817598125ux2H5_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_64%2F1637817611735LnTcC_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_92%2F1637817622704WtsGE_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_232%2F1637817634436GykAJ_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20211125_116%2F163781765082951x9F_JPEG%2Fmovie_image.jpg,116,"각각 역사, 체육, 음악, 심리학을 가르치는 같은 고등학교 교사 니콜라이, 마르틴, 페테르, 톰뮈는 의욕 없는 학생들을 상대하며 열정마저 사라지고 매일이 우울하기만 하다. 니콜라이의 40번째 생일 축하 자리에서 “인간에게 결핍된 혈중 알코올 농도 0.05%를 유지하면 적당히 창의적이고 활발해진다”는 흥미로운 가설에 대한 이야기를 나누고, 마르틴이 실험에 들어간다. 인기 없던 수업에 웃음이 넘치고 가족들과의 관계에도 활기가 생긴 마르틴의 후일담에 친구들 모두 동참하면서 두 가지 조건을 정한다. [언제나 최소 0.05%의 혈중 알코올 농도 유지할 것! 밤 8시 이후엔 술에 손대지 않을 것!] 지루한 교사, 매력 없는 남편, 따분한 아빠, 최적의 직업적, 사회적 성과를 위해 점차 알코올 농도를 올리며 실험은 계속되는데… 과연 술은 인간을 더 나은 상태로 만들 수 있을지, 도전의 결말은?!"
292,안녕하세요,2022-05-25,"241,306,360","31,242",297,"2,848",한국,12세이상관람가,드라마,차봉주,"김환희,유선,이순재,송재림,박현숙,이윤지,오동민,윤주만,차건우,이정은,윤복인,민경진,김동균,정지순,탁우석,임형태,민경옥,김시은,공인실,진미사,박용,이효비,한미자,송진영,최준영,김명선,정우진,정시훈,석혜진,김영희,강일웅,황복순,이성열,김선재,김선욱,문선경,오세호,이승섭,한아름",2012,9.19,81,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_291%2F1336629780536y6Fc5_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120514_7%2F13369841572028xuW4_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_59%2F1336629780323C8Ax3_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_114%2F1336629780174nJQM3_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_270%2F1336629780067FCdxa_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_243%2F1336629779934wplId_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120508_169%2F1336459878493FIM4A_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_136%2F1336629779658oT5Jp_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20120510_289%2F1336629779810YHCgP_JPEG%2Fmovie_image.jpg,91,"마음으로 세상을 보는 아이들의 공간, 인천 혜광학교 아이들의 특별한 12년 시각장애 아이들이 평범한 아이들처럼 유-초-중-고-전공과 교육을 받고 있는 인천의 혜광학교. 휴지풀기를 가장 좋아하는 귀여운 사고뭉치 초등과정 지혜부터 훌륭한 즉흥연주를 자랑하는 중학과정 희원과 수빈 콤비, 국악경연대회 판소리부문 대상에 빛나는 고등과정 보혜까지. 이 곳의 아이들은 오롯이 세상에 나가기 전 각자 자신만의 개성과 재능을 기르며 홀로서기를 배워간다. 한편, 혜광학교의 교사이자 사진작가로 활동하는 이상봉 선생님은 아이들의 시야를 넓혀주기 위해 사진 찍는 법을 가르치기 시작한다. 비록 눈은 보이지 않지만 마음을 통해 세상을 보는 혜광학교의 아이들. 여전히 시각장애인에 대한 선입견과 편견으로 가득한 현실에서 아이들은 넓은 세상을 향해 당당하게 용기 있는 인사를 건넬 수 있을까? 우리가 먼저, 용기 내어 건네는 유쾌한 인사 “안녕, 하세요!”"
293,메리 마이 데드 바디,2023-05-17,"346,701,400","30,333",103,"2,040",대만,12세이상관람가,"코미디,액션",청웨이하오,"허광한,임백굉,왕정,탁종화,채진남",Marry My Dead Body,8.60,55,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_110%2F1681896506395L2m4y_JPEG%2Fmovie_image.jpg,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_240%2F1681870448682GnXUW_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_173%2F16818704647589hC9l_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_263%2F1681870475980Y4RPe_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_24%2F1681870491224h5SVN_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_236%2F1681870505229zkEoH_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_211%2F1681870519114oG8mR_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_181%2F1681870533967eVGyh_JPEG%2Fmovie_image.jpg|https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fmovie-phinf.pstatic.net%2F20230419_9%2F168187054887088msr_JPEG%2Fmovie_image.jpg,129,"혈기왕성한 형사 우밍한은 중요한 사건 현장에서 도로에 흩어진 증거물을 수집하던 중 의문의 붉은 봉투를 발견하고 무심코 줍는다. 그때부터 밍한에게 벌어지는 불길한 사건들! 자신에게 다가온 '운명'을 한사코 거부하던 밍한은 거듭되는 생명의 위협에 마지못해 인생 최대의 결심을 하는데... 얼결에 '부부'가 된 귀신과 최악의 빌런을 잡기 위해 인간+귀신 콤비가 벌이는 극강의 공조 수사! 코믹과 액션을 버무리고 감동과 반전까지 가미한, 풀옵션 오감으로 즐기는 블록버스터. 인류애 넘치는 콤비의 격정적인 공조가 마침내 시작된다! 이 콤비도, 두 사람의 공조 수사도 완전히 다 미쳤다!!!"
